Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mcsp,branch-ueq1,branch-rtul,Randomise questionnaire elements?,Question Key,Response
4,1651478399755,02/05/2022 07:59:59,1651478397318,5.5,02/05/2022 13:29:57,85779,6,questionnaire-jtge,,21613160,s97gywdc,6390112,,complete,mkqyba,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1226x708,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,7090
1,1651673315886,04/05/2022 14:08:35,1651673321094,5.5,04/05/2022 19:38:41,85779,6,questionnaire-jtge,,21666918,3fqibna3,6406343,,complete,futrsz,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1600x900,1600x789,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651673323962,04/05/2022 14:08:43,1651673329205,5.5,04/05/2022 19:38:49,85779,6,questionnaire-jtge,,21666918,3fqibna3,6406343,,complete,futrsz,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1600x900,1600x789,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651673324181,04/05/2022 14:08:44,1651673329209,5.5,04/05/2022 19:38:49,85779,6,questionnaire-jtge,,21666918,3fqibna3,6406343,,complete,futrsz,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1600x900,1600x789,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651673324181,04/05/2022 14:08:44,1651673329209,5.5,04/05/2022 19:38:49,85779,6,questionnaire-jtge,,21666918,3fqibna3,6406343,,complete,futrsz,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1600x900,1600x789,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,8115
1,1651245611077,29/04/2022 15:20:11,1651245605315,5.5,29/04/2022 20:50:05,85779,6,questionnaire-jtge,,21586981,mz8i7r41,6381286,,complete,gzmhxm,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651245643027,29/04/2022 15:20:43,1651245637321,5.5,29/04/2022 20:50:37,85779,6,questionnaire-jtge,,21586981,mz8i7r41,6381286,,complete,gzmhxm,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651245643278,29/04/2022 15:20:43,1651245637323,5.5,29/04/2022 20:50:37,85779,6,questionnaire-jtge,,21586981,mz8i7r41,6381286,,complete,gzmhxm,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651245643278,29/04/2022 15:20:43,1651245637324,5.5,29/04/2022 20:50:37,85779,6,questionnaire-jtge,,21586981,mz8i7r41,6381286,,complete,gzmhxm,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x577,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,32009
1,1651229684227,29/04/2022 10:54:44,1651229683857,5.5,29/04/2022 16:24:43,85779,6,questionnaire-jtge,,21582476,4ayk2unx,6379730,,complete,utcwtx,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651229692012,29/04/2022 10:54:52,1651229690981,5.5,29/04/2022 16:24:50,85779,6,questionnaire-jtge,,21582476,4ayk2unx,6379730,,complete,utcwtx,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651229692450,29/04/2022 10:54:52,1651229691101,5.5,29/04/2022 16:24:51,85779,6,questionnaire-jtge,,21582476,4ayk2unx,6379730,,complete,utcwtx,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651229692450,29/04/2022 10:54:52,1651229691104,5.5,29/04/2022 16:24:51,85779,6,questionnaire-jtge,,21582476,4ayk2unx,6379730,,complete,utcwtx,,computer,Desktop or Laptop,Windows 7,Chrome 100.0.4896.127,1366x768,1366x657,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,7248
1,1651229502387,29/04/2022 10:51:42,1651229484640,5.5,29/04/2022 16:21:24,85779,6,questionnaire-jtge,,21582399,jtadkwra,6379708,,complete,hdhhir,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651229509160,29/04/2022 10:51:49,1651229490821,5.5,29/04/2022 16:21:30,85779,6,questionnaire-jtge,,21582399,jtadkwra,6379708,,complete,hdhhir,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651229509422,29/04/2022 10:51:49,1651229490822,5.5,29/04/2022 16:21:30,85779,6,questionnaire-jtge,,21582399,jtadkwra,6379708,,complete,hdhhir,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651229509422,29/04/2022 10:51:49,1651229490822,5.5,29/04/2022 16:21:30,85779,6,questionnaire-jtge,,21582399,jtadkwra,6379708,,complete,hdhhir,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1366x768,1366x625,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,6182
1,1651224495390,29/04/2022 09:28:15,1651224492194,5.5,29/04/2022 14:58:12,85779,6,questionnaire-jtge,,21581049,mb7idu80,6379225,,complete,desxyh,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651224502337,29/04/2022 09:28:22,1651224498144,5.5,29/04/2022 14:58:18,85779,6,questionnaire-jtge,,21581049,mb7idu80,6379225,,complete,desxyh,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651224502806,29/04/2022 09:28:22,1651224498146,5.5,29/04/2022 14:58:18,85779,6,questionnaire-jtge,,21581049,mb7idu80,6379225,,complete,desxyh,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651224502806,29/04/2022 09:28:22,1651224498146,5.5,29/04/2022 14:58:18,85779,6,questionnaire-jtge,,21581049,mb7idu80,6379225,,complete,desxyh,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1280x720,1280x601,,Quality Control Questions Ban II,2,"YES=right arrow,",Passed,Passed,No,END QUESTIONNAIRE,5953
1,1651169042484,28/04/2022 18:04:02,1651169042564,5.5,28/04/2022 23:34:02,85779,6,questionnaire-jtge,,21572805,vjlaqurv,6376871,,complete,bidlay,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x746,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651169047956,28/04/2022 18:04:07,1651169048074,5.5,28/04/2022 23:34:08,85779,6,questionnaire-jtge,,21572805,vjlaqurv,6376871,,complete,bidlay,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x746,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651169048212,28/04/2022 18:04:08,1651169048077,5.5,28/04/2022 23:34:08,85779,6,questionnaire-jtge,,21572805,vjlaqurv,6376871,,complete,bidlay,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x746,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651169048212,28/04/2022 18:04:08,1651169048078,5.5,28/04/2022 23:34:08,85779,6,questionnaire-jtge,,21572805,vjlaqurv,6376871,,complete,bidlay,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x746,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,5514
1,1651162057839,28/04/2022 16:07:37,1651162058356,5.5,28/04/2022 21:37:38,85779,6,questionnaire-jtge,,21570833,9gwbl9xs,6376262,,complete,alnyuo,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1188x668,1189x531,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651162097866,28/04/2022 16:08:17,1651162098075,5.5,28/04/2022 21:38:18,85779,6,questionnaire-jtge,,21570833,9gwbl9xs,6376262,,complete,alnyuo,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1188x668,1189x531,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651162098116,28/04/2022 16:08:18,1651162098086,5.5,28/04/2022 21:38:18,85779,6,questionnaire-jtge,,21570833,9gwbl9xs,6376262,,complete,alnyuo,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1188x668,1189x531,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651162098116,28/04/2022 16:08:18,1651162098087,5.5,28/04/2022 21:38:18,85779,6,questionnaire-jtge,,21570833,9gwbl9xs,6376262,,complete,alnyuo,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1188x668,1189x531,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,39731
1,1651065312943,27/04/2022 13:15:12,1651065309350,5.5,27/04/2022 18:45:09,85779,6,questionnaire-jtge,,21541807,5ej4ne8l,6368475,,complete,opkjjc,,computer,Desktop or Laptop,Windows 7,Firefox 99.0,1366x768,1366x643,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651065317189,27/04/2022 13:15:17,1651065313627,5.5,27/04/2022 18:45:13,85779,6,questionnaire-jtge,,21541807,5ej4ne8l,6368475,,complete,opkjjc,,computer,Desktop or Laptop,Windows 7,Firefox 99.0,1366x768,1366x643,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651065317490,27/04/2022 13:15:17,1651065313630,5.5,27/04/2022 18:45:13,85779,6,questionnaire-jtge,,21541807,5ej4ne8l,6368475,,complete,opkjjc,,computer,Desktop or Laptop,Windows 7,Firefox 99.0,1366x768,1366x643,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651065317490,27/04/2022 13:15:17,1651065313631,5.5,27/04/2022 18:45:13,85779,6,questionnaire-jtge,,21541807,5ej4ne8l,6368475,,complete,opkjjc,,computer,Desktop or Laptop,Windows 7,Firefox 99.0,1366x768,1366x643,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,4281
1,1651251259696,29/04/2022 16:54:19,1651251259959,5.5,29/04/2022 22:24:19,85779,6,questionnaire-jtge,,21588313,ybga1xkq,6381813,,complete,dmtuub,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x714,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,BEGIN QUESTIONNAIRE,
2,1651251266865,29/04/2022 16:54:26,1651251266656,5.5,29/04/2022 22:24:26,85779,6,questionnaire-jtge,,21588313,ybga1xkq,6381813,,complete,dmtuub,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x714,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms,রবীন্দ্রনাথ ঠাকুর
3,1651251267115,29/04/2022 16:54:27,1651251266659,5.5,29/04/2022 22:24:26,85779,6,questionnaire-jtge,,21588313,ybga1xkq,6381813,,complete,dmtuub,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x714,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,antonyms-quantised,2
4,1651251267115,29/04/2022 16:54:27,1651251266660,5.5,29/04/2022 22:24:26,85779,6,questionnaire-jtge,,21588313,ybga1xkq,6381813,,complete,dmtuub,,computer,Desktop or Laptop,Windows 10,Chrome 100.0.4896.127,1536x864,1536x714,,Quality Control Questions Ban II,2,"YES=left arrow,",Passed,Passed,No,END QUESTIONNAIRE,6702
END OF FILE
